Product_ID,Region,Category,Base_Cost,Brand_Strength_Score,Price_Tier,Max Allowed Mark up%,Recommended_selling_price,Mark up % Used,Warning,Target_revenue,Target_margin
11711,UK,Food & Refreshment,1.73,5,Standard,28,2.2144,28.0,OK,520000,0.32
11712,UK,Personal Care,2.23,10,Premium,60,3.568,60.00000000000001,OK,520000,0.32
11713,UK,Food & Refreshment,3.76,5,Standard,28,4.8128,28.0,OK,520000,0.32
11714,UK,Personal Care,7.75,1,Value,15,8.9125,14.99999999999999,OK,520000,0.32
11715,France,Personal Care,12.69,3,Value,15,14.5935,14.99999999999999,OK,430000,0.29
11716,Spain,Personal Care,10.67,3,Value,15,12.2705,14.99999999999999,OK,410000,0.3
11717,Spain,Personal Care,11.94,1,Value,15,13.731,14.99999999999999,OK,410000,0.3
11718,Germany,Food & Refreshment,5.59,7,Standard,28,7.1552,28.0,OK,460000,0.31
11719,France,Home Care,6.37,1,Value,10,7.007000000000001,10.00000000000001,OK,430000,0.29
11720,UK,Home Care,6.21,7,Standard,25,7.7625,25.0,OK,520000,0.32
11721,France,Home Care,3.28,4,Standard,25,4.1,25.0,OK,430000,0.29
11722,Germany,Food & Refreshment,1.39,9,Premium,55,2.1545,55.00000000000003,OK,460000,0.31
11723,Germany,Personal Care,9.07,7,Standard,30,11.791,30.0,OK,460000,0.31
11724,France,Home Care,14.84,5,Standard,25,18.55,25.0,OK,430000,0.29
11725,France,Food & Refreshment,2.92,7,Standard,28,3.7376,28.0,OK,430000,0.29
11726,France,Personal Care,1.18,9,Premium,60,1.888,60.00000000000001,OK,430000,0.29
11727,Spain,Home Care,11.8,10,Premium,50,17.7,50.00000000000002,OK,410000,0.3
11728,UK,Personal Care,4.16,6,Standard,30,5.408,30.0,OK,520000,0.32
11729,France,Home Care,12.53,1,Value,10,13.783,10.00000000000001,OK,430000,0.29
11730,France,Home Care,10.71,6,Standard,25,13.3875,25.0,OK,430000,0.29
11731,France,Home Care,14.21,1,Value,10,15.631,10.00000000000001,OK,430000,0.29
11732,Germany,Personal Care,6.43,4,Standard,30,8.359,30.0,OK,460000,0.31
11733,Germany,Food & Refreshment,10.1,8,Premium,55,15.655,55.00000000000001,OK,460000,0.31
11734,Spain,Personal Care,7.24,5,Standard,30,9.412,30.0,OK,410000,0.3
11735,UK,Home Care,9.64,5,Standard,25,12.05,25.0,OK,520000,0.32
11736,Spain,Personal Care,7.02,10,Premium,60,11.232,60.00000000000001,OK,410000,0.3
11737,UK,Food & Refreshment,3.24,8,Premium,55,5.022,55.00000000000001,OK,520000,0.32
11738,Germany,Personal Care,7.86,8,Premium,60,12.576,60.00000000000001,OK,460000,0.31
11739,Germany,Food & Refreshment,8.16,1,Value,12,9.1392,12.00000000000001,OK,460000,0.31
11740,Germany,Food & Refreshment,12.25,5,Standard,28,15.68,28.0,OK,460000,0.31
11741,Spain,Personal Care,11.17,5,Standard,30,14.521,30.0,OK,410000,0.3
11742,France,Home Care,10.12,8,Premium,50,15.18,50.0,OK,430000,0.29
11743,France,Food & Refreshment,2.14,1,Value,12,2.3968,12.00000000000001,OK,430000,0.29
11744,Germany,Personal Care,10.95,7,Standard,30,14.235,30.0,OK,460000,0.31
11745,France,Food & Refreshment,7.75,7,Standard,28,9.92,28.0,OK,430000,0.29
11746,France,Home Care,13.46,9,Premium,50,20.19,50.0,OK,430000,0.29
11747,Spain,Personal Care,13.84,2,Value,15,15.916,14.99999999999999,OK,410000,0.3
11748,UK,Personal Care,1.3,3,Value,15,1.495,14.99999999999999,OK,520000,0.32
11749,Germany,Personal Care,12.4,4,Standard,30,16.12,30.0,OK,460000,0.31
11750,Germany,Home Care,1.05,1,Value,10,1.155,10.00000000000001,OK,460000,0.31
11751,Spain,Food & Refreshment,5.82,7,Standard,28,7.4496,28.0,OK,410000,0.3
11752,Spain,Personal Care,8.36,10,Premium,60,13.376,60.00000000000001,OK,410000,0.3
11753,France,Food & Refreshment,2.65,3,Value,12,2.968,12.00000000000001,OK,430000,0.29
11754,Germany,Food & Refreshment,11.32,3,Value,12,12.6784,12.00000000000001,OK,460000,0.31
11755,UK,Home Care,0.62,3,Value,10,0.682,10.00000000000001,OK,520000,0.32
11756,Spain,Personal Care,2.94,8,Premium,60,4.704,59.99999999999999,OK,410000,0.3
11757,UK,Food & Refreshment,8.92,9,Premium,55,13.826,55.00000000000001,OK,520000,0.32
11758,UK,Personal Care,10.86,10,Premium,60,17.376,60.00000000000001,OK,520000,0.32
11759,Germany,Personal Care,13.79,2,Value,15,15.8585,14.99999999999999,OK,460000,0.31
11760,Germany,Home Care,10.73,10,Premium,50,16.095,49.99999999999998,OK,460000,0.31
11761,Spain,Personal Care,10.24,10,Premium,60,16.384,60.00000000000001,OK,410000,0.3
11762,Germany,Personal Care,6.22,1,Value,15,7.153,14.99999999999999,OK,460000,0.31
11763,Germany,Food & Refreshment,0.52,9,Premium,55,0.806,55.00000000000001,OK,460000,0.31
11764,Germany,Home Care,2.24,6,Standard,25,2.8,25.0,OK,460000,0.31
11765,UK,Personal Care,8.25,9,Premium,60,13.2,60.00000000000001,OK,520000,0.32
11766,Spain,Food & Refreshment,10.29,6,Standard,28,13.1712,28.0,OK,410000,0.3
11767,France,Home Care,6.55,2,Value,10,7.205,10.00000000000001,OK,430000,0.29
11768,UK,Home Care,11.09,1,Value,10,12.199,10.00000000000001,OK,520000,0.32
11769,Germany,Food & Refreshment,8.07,8,Premium,55,12.5085,55.00000000000001,OK,460000,0.31
11770,UK,Food & Refreshment,1.58,3,Value,12,1.7696,12.00000000000001,OK,520000,0.32
11771,Germany,Food & Refreshment,3.28,1,Value,12,3.6736,12.00000000000001,OK,460000,0.31
11772,Germany,Food & Refreshment,12.68,8,Premium,55,19.654,55.00000000000001,OK,460000,0.31
11773,UK,Food & Refreshment,11.01,1,Value,12,12.3312,12.00000000000001,OK,520000,0.32
11774,Spain,Personal Care,13.47,8,Premium,60,21.552,60.00000000000001,OK,410000,0.3
11775,Germany,Personal Care,2.2,1,Value,15,2.53,14.99999999999999,OK,460000,0.31
11776,Spain,Home Care,14.86,9,Premium,50,22.29,50.0,OK,410000,0.3
11777,France,Personal Care,3.54,9,Premium,60,5.664000000000001,60.00000000000001,OK,430000,0.29
11778,Germany,Personal Care,0.67,9,Premium,60,1.072,60.00000000000001,OK,460000,0.31
11779,Spain,Personal Care,14.96,3,Value,15,17.204,14.99999999999999,OK,410000,0.3
11780,Spain,Food & Refreshment,4.58,4,Standard,28,5.8624,28.0,OK,410000,0.3
11781,France,Home Care,10.19,5,Standard,25,12.7375,25.0,OK,430000,0.29
11782,Spain,Home Care,3.06,6,Standard,25,3.825,25.0,OK,410000,0.3
11783,Spain,Home Care,8.91,9,Premium,50,13.365,50.0,OK,410000,0.3
11784,France,Home Care,13.61,4,Standard,25,17.0125,25.0,OK,430000,0.29
11785,Germany,Personal Care,5.14,6,Standard,30,6.681999999999999,30.0,OK,460000,0.31
11786,Spain,Personal Care,10.22,1,Value,15,11.753,14.99999999999999,OK,410000,0.3
11787,Spain,Food & Refreshment,3.22,2,Value,12,3.606400000000001,12.00000000000001,OK,410000,0.3
11788,Spain,Home Care,9.56,8,Premium,50,14.34,50.0,OK,410000,0.3
11789,UK,Personal Care,5.38,4,Standard,30,6.994,30.0,OK,520000,0.32
11790,France,Personal Care,3.56,10,Premium,60,5.696000000000001,60.00000000000001,OK,430000,0.29
11791,UK,Food & Refreshment,5.04,7,Standard,28,6.4512,28.0,OK,520000,0.32
11792,France,Food & Refreshment,3.09,4,Standard,28,3.9552,28.0,OK,430000,0.29
11793,Germany,Food & Refreshment,13.58,9,Premium,55,21.049,55.00000000000001,OK,460000,0.31
11794,Germany,Personal Care,6.26,9,Premium,60,10.016,60.00000000000001,OK,460000,0.31
11795,Spain,Personal Care,4.06,4,Standard,30,5.278,30.0,OK,410000,0.3
11796,France,Food & Refreshment,7.0,8,Premium,55,10.85,55.00000000000001,OK,430000,0.29
11797,Germany,Home Care,5.15,6,Standard,25,6.4375,25.0,OK,460000,0.31
11798,France,Food & Refreshment,11.29,1,Value,12,12.6448,12.00000000000001,OK,430000,0.29
11799,Germany,Food & Refreshment,14.58,7,Standard,28,18.6624,28.0,OK,460000,0.31
11800,UK,Food & Refreshment,6.85,1,Value,12,7.672000000000001,12.00000000000001,OK,520000,0.32
11801,Germany,Food & Refreshment,12.98,3,Value,12,14.5376,12.00000000000001,OK,460000,0.31
11802,UK,Personal Care,8.71,8,Premium,60,13.936,60.00000000000001,OK,520000,0.32
11803,Germany,Home Care,2.78,9,Premium,50,4.17,50.0,OK,460000,0.31
11804,Spain,Food & Refreshment,10.51,3,Value,12,11.7712,12.00000000000001,OK,410000,0.3
11805,UK,Home Care,7.94,1,Value,10,8.734000000000002,10.00000000000001,OK,520000,0.32
11806,Germany,Home Care,9.93,1,Value,10,10.923,10.00000000000001,OK,460000,0.31
11807,Spain,Home Care,13.4,7,Standard,25,16.75,25.0,OK,410000,0.3
11808,UK,Food & Refreshment,6.89,5,Standard,28,8.8192,28.0,OK,520000,0.32
11809,Spain,Personal Care,13.57,1,Value,15,15.6055,14.99999999999999,OK,410000,0.3
11810,France,Food & Refreshment,11.38,6,Standard,28,14.5664,28.0,OK,430000,0.29
11811,France,Home Care,7.58,6,Standard,25,9.475,25.0,OK,430000,0.29
11812,UK,Home Care,9.25,4,Standard,25,11.5625,25.0,OK,520000,0.32
11813,Germany,Personal Care,5.22,7,Standard,30,6.786,30.0,OK,460000,0.31
11814,UK,Food & Refreshment,14.76,7,Standard,28,18.8928,28.0,OK,520000,0.32
11815,Spain,Home Care,10.18,9,Premium,50,15.27,50.0,OK,410000,0.3
11816,Germany,Personal Care,1.14,1,Value,15,1.311,14.99999999999999,OK,460000,0.31
11817,France,Home Care,5.24,5,Standard,25,6.550000000000001,25.0,OK,430000,0.29
11818,Germany,Personal Care,9.54,10,Premium,60,15.264,60.00000000000001,OK,460000,0.31
11819,France,Personal Care,1.32,3,Value,15,1.518,14.99999999999999,OK,430000,0.29
11820,Germany,Food & Refreshment,0.85,7,Standard,28,1.088,28.0,OK,460000,0.31
11821,Germany,Home Care,7.03,4,Standard,25,8.7875,25.0,OK,460000,0.31
11822,Germany,Food & Refreshment,5.32,4,Standard,28,6.809600000000001,28.0,OK,460000,0.31
11823,Spain,Home Care,6.86,1,Value,10,7.546000000000001,10.00000000000001,OK,410000,0.3
11824,Spain,Food & Refreshment,4.31,1,Value,12,4.8272,12.00000000000001,OK,410000,0.3
11825,UK,Home Care,2.89,10,Premium,50,4.335,50.0,OK,520000,0.32
11826,UK,Food & Refreshment,10.49,2,Value,12,11.7488,12.00000000000001,OK,520000,0.32
11827,France,Personal Care,7.96,2,Value,15,9.154,14.99999999999999,OK,430000,0.29
11828,Spain,Home Care,3.4,1,Value,10,3.74,10.00000000000001,OK,410000,0.3
11829,France,Home Care,5.13,8,Premium,50,7.695,50.0,OK,430000,0.29
11830,UK,Personal Care,9.08,6,Standard,30,11.804,30.0,OK,520000,0.32
11831,France,Food & Refreshment,1.55,6,Standard,28,1.984,28.0,OK,430000,0.29
11832,UK,Home Care,2.64,10,Premium,50,3.96,50.0,OK,520000,0.32
11833,Spain,Home Care,1.56,10,Premium,50,2.34,49.99999999999998,OK,410000,0.3
11834,Germany,Food & Refreshment,12.28,9,Premium,55,19.034,55.00000000000001,OK,460000,0.31
11835,Spain,Personal Care,11.41,5,Standard,30,14.833,30.0,OK,410000,0.3
11836,France,Food & Refreshment,11.42,4,Standard,28,14.6176,28.0,OK,430000,0.29
11837,France,Food & Refreshment,10.89,6,Standard,28,13.9392,28.0,OK,430000,0.29
11838,Spain,Food & Refreshment,10.21,8,Premium,55,15.8255,55.00000000000001,OK,410000,0.3
11839,Spain,Home Care,7.42,1,Value,10,8.162,10.00000000000001,OK,410000,0.3
11840,UK,Personal Care,9.81,7,Standard,30,12.753,30.0,OK,520000,0.32
11841,France,Personal Care,1.06,8,Premium,60,1.696,60.00000000000001,OK,430000,0.29
11842,France,Food & Refreshment,9.51,9,Premium,55,14.7405,55.00000000000001,OK,430000,0.29
11843,Spain,Home Care,11.78,8,Premium,50,17.67,50.0,OK,410000,0.3
11844,Germany,Food & Refreshment,7.76,7,Standard,28,9.9328,28.0,OK,460000,0.31
11845,France,Home Care,5.68,3,Value,10,6.248,10.00000000000001,OK,430000,0.29
11846,Germany,Home Care,4.52,2,Value,10,4.972,10.00000000000001,OK,460000,0.31
11847,Spain,Home Care,9.82,3,Value,10,10.802,10.00000000000001,OK,410000,0.3
11848,Spain,Home Care,10.55,4,Standard,25,13.1875,25.0,OK,410000,0.3
11849,UK,Personal Care,13.13,4,Standard,30,17.069,30.0,OK,520000,0.32
11850,France,Home Care,5.46,6,Standard,25,6.825,25.0,OK,430000,0.29
11851,Germany,Home Care,11.66,7,Standard,25,14.575,25.0,OK,460000,0.31
11852,UK,Food & Refreshment,8.64,4,Standard,28,11.0592,28.0,OK,520000,0.32
11853,France,Food & Refreshment,13.3,10,Premium,55,20.615,55.00000000000001,OK,430000,0.29
11854,UK,Personal Care,8.15,6,Standard,30,10.595,30.0,OK,520000,0.32
11855,Spain,Food & Refreshment,8.01,9,Premium,55,12.4155,55.00000000000001,OK,410000,0.3
11856,France,Home Care,8.88,6,Standard,25,11.1,25.0,OK,430000,0.29
11857,UK,Food & Refreshment,11.37,3,Value,12,12.7344,12.00000000000001,OK,520000,0.32
11858,UK,Personal Care,14.49,1,Value,15,16.6635,14.99999999999999,OK,520000,0.32
11859,Germany,Food & Refreshment,1.57,10,Premium,55,2.4335,55.00000000000001,OK,460000,0.31
11860,UK,Food & Refreshment,1.27,10,Premium,55,1.9685,55.00000000000001,OK,520000,0.32
11861,France,Personal Care,14.09,5,Standard,30,18.317,30.0,OK,430000,0.29
11862,France,Personal Care,8.18,10,Premium,60,13.088,60.00000000000001,OK,430000,0.29
11863,Germany,Home Care,9.42,10,Premium,50,14.13,50.0,OK,460000,0.31
11864,France,Food & Refreshment,7.5,3,Value,12,8.4,12.00000000000001,OK,430000,0.29
11865,Spain,Home Care,1.86,8,Premium,50,2.79,50.0,OK,410000,0.3
11866,France,Food & Refreshment,11.64,10,Premium,55,18.042,55.00000000000001,OK,430000,0.29
11867,France,Food & Refreshment,11.33,1,Value,12,12.6896,12.00000000000001,OK,430000,0.29
11868,UK,Home Care,5.02,2,Value,10,5.522,10.00000000000001,OK,520000,0.32
11869,UK,Food & Refreshment,4.94,3,Value,12,5.532800000000001,12.00000000000001,OK,520000,0.32
11870,France,Food & Refreshment,12.65,3,Value,12,14.168,12.00000000000001,OK,430000,0.29
11871,Germany,Food & Refreshment,1.55,8,Premium,55,2.4025,55.00000000000001,OK,460000,0.31
11872,UK,Personal Care,13.28,5,Standard,30,17.264,30.0,OK,520000,0.32
11873,Germany,Home Care,4.22,8,Premium,50,6.33,50.0,OK,460000,0.31
11874,France,Personal Care,9.1,6,Standard,30,11.83,30.0,OK,430000,0.29
11875,France,Home Care,14.07,2,Value,10,15.477,10.00000000000001,OK,430000,0.29
11876,Spain,Home Care,10.33,4,Standard,25,12.9125,25.0,OK,410000,0.3
11877,UK,Food & Refreshment,6.51,9,Premium,55,10.0905,55.00000000000001,OK,520000,0.32
11878,France,Home Care,10.5,4,Standard,25,13.125,25.0,OK,430000,0.29
11879,Spain,Personal Care,5.49,5,Standard,30,7.137,30.0,OK,410000,0.3
11880,UK,Personal Care,4.52,5,Standard,30,5.875999999999999,30.0,OK,520000,0.32
11881,France,Personal Care,14.95,10,Premium,60,23.92,60.00000000000001,OK,430000,0.29
11882,France,Home Care,11.39,8,Premium,50,17.085,50.0,OK,430000,0.29
11883,UK,Personal Care,9.85,6,Standard,30,12.805,30.0,OK,520000,0.32
11884,UK,Home Care,5.65,10,Premium,50,8.475000000000001,50.00000000000002,OK,520000,0.32
11885,UK,Personal Care,1.21,7,Standard,30,1.573,30.0,OK,520000,0.32
11886,France,Personal Care,0.95,6,Standard,30,1.235,29.99999999999998,OK,430000,0.29
11887,France,Home Care,8.54,5,Standard,25,10.675,25.0,OK,430000,0.29
11888,Spain,Personal Care,11.55,5,Standard,30,15.015,30.0,OK,410000,0.3
11889,Germany,Food & Refreshment,8.29,3,Value,12,9.2848,12.00000000000001,OK,460000,0.31
11890,UK,Home Care,12.69,7,Standard,25,15.8625,25.0,OK,520000,0.32
11891,France,Home Care,0.98,10,Premium,50,1.47,50.0,OK,430000,0.29
11892,France,Home Care,5.82,5,Standard,25,7.275,25.0,OK,430000,0.29
11893,UK,Food & Refreshment,3.94,7,Standard,28,5.0432,28.0,OK,520000,0.32
11894,Germany,Home Care,6.99,2,Value,10,7.689000000000001,10.00000000000001,OK,460000,0.31
11895,UK,Personal Care,1.55,9,Premium,60,2.48,60.00000000000003,OK,520000,0.32
11896,Germany,Personal Care,14.33,8,Premium,60,22.928,60.00000000000001,OK,460000,0.31
11897,France,Personal Care,3.74,5,Standard,30,4.862,30.0,OK,430000,0.29
11898,Germany,Home Care,13.87,2,Value,10,15.257,10.00000000000001,OK,460000,0.31
11899,Spain,Personal Care,6.68,6,Standard,30,8.684,30.0,OK,410000,0.3
11900,France,Home Care,14.79,8,Premium,50,22.185,50.0,OK,430000,0.29
11901,Spain,Personal Care,8.53,7,Standard,30,11.089,30.0,OK,410000,0.3
11902,UK,Food & Refreshment,14.0,8,Premium,55,21.7,55.00000000000001,OK,520000,0.32
11903,UK,Food & Refreshment,0.58,4,Standard,28,0.7424,28.0,OK,520000,0.32
11904,UK,Food & Refreshment,11.35,3,Value,12,12.712,12.00000000000001,OK,520000,0.32
11905,Germany,Food & Refreshment,13.59,7,Standard,28,17.3952,28.0,OK,460000,0.31
11906,France,Home Care,2.53,2,Value,10,2.783,10.00000000000001,OK,430000,0.29
11907,UK,Personal Care,1.89,5,Standard,30,2.457,30.0,OK,520000,0.32
11908,UK,Food & Refreshment,6.66,7,Standard,28,8.5248,28.0,OK,520000,0.32
11909,France,Home Care,14.04,1,Value,10,15.444,10.00000000000001,OK,430000,0.29
11910,UK,Food & Refreshment,8.36,4,Standard,28,10.7008,28.0,OK,520000,0.32
11911,Spain,Food & Refreshment,8.15,2,Value,12,9.128000000000002,12.00000000000001,OK,410000,0.3
11912,France,Home Care,2.55,6,Standard,25,3.1875,25.0,OK,430000,0.29
11913,France,Home Care,0.51,1,Value,10,0.561,10.00000000000001,OK,430000,0.29
11914,France,Personal Care,12.25,7,Standard,30,15.925,30.0,OK,430000,0.29
11915,Spain,Personal Care,1.77,3,Value,15,2.0355,14.99999999999999,OK,410000,0.3
11916,France,Food & Refreshment,9.69,1,Value,12,10.8528,12.00000000000001,OK,430000,0.29
11917,Spain,Food & Refreshment,13.76,8,Premium,55,21.328,55.00000000000001,OK,410000,0.3
11918,France,Personal Care,3.53,7,Standard,30,4.589,30.0,OK,430000,0.29
11919,Germany,Personal Care,10.15,2,Value,15,11.6725,14.99999999999999,OK,460000,0.31
11920,UK,Home Care,1.64,7,Standard,25,2.05,25.0,OK,520000,0.32
11921,Germany,Personal Care,9.25,3,Value,15,10.6375,14.99999999999999,OK,460000,0.31
11922,UK,Personal Care,2.88,9,Premium,60,4.608,59.99999999999999,OK,520000,0.32
11923,Spain,Food & Refreshment,11.17,8,Premium,55,17.3135,55.00000000000001,OK,410000,0.3
11924,Germany,Personal Care,4.87,5,Standard,30,6.331,30.0,OK,460000,0.31
11925,France,Food & Refreshment,7.22,7,Standard,28,9.2416,28.0,OK,430000,0.29
11926,UK,Personal Care,9.19,3,Value,15,10.5685,14.99999999999999,OK,520000,0.32
11927,UK,Home Care,2.98,1,Value,10,3.278,10.00000000000001,OK,520000,0.32
11928,Germany,Personal Care,11.25,1,Value,15,12.9375,14.99999999999999,OK,460000,0.31
11929,Spain,Personal Care,4.89,2,Value,15,5.623499999999999,14.99999999999999,OK,410000,0.3
11930,Germany,Personal Care,10.1,8,Premium,60,16.16,60.00000000000001,OK,460000,0.31
11931,Spain,Food & Refreshment,2.8,1,Value,12,3.136,12.00000000000001,OK,410000,0.3
11932,Spain,Home Care,10.48,5,Standard,25,13.1,25.0,OK,410000,0.3
11933,UK,Personal Care,2.36,9,Premium,60,3.776,60.00000000000001,OK,520000,0.32
11934,Germany,Food & Refreshment,6.67,9,Premium,55,10.3385,55.00000000000001,OK,460000,0.31
11935,Germany,Home Care,4.08,2,Value,10,4.488,10.00000000000001,OK,460000,0.31
11936,Spain,Food & Refreshment,11.35,7,Standard,28,14.528,28.0,OK,410000,0.3
11937,Germany,Food & Refreshment,4.3,1,Value,12,4.816,12.00000000000001,OK,460000,0.31
11938,France,Home Care,13.28,3,Value,10,14.608,10.00000000000001,OK,430000,0.29
11939,France,Personal Care,13.43,6,Standard,30,17.459,30.0,OK,430000,0.29
11940,Germany,Food & Refreshment,3.35,9,Premium,55,5.1925,54.99999999999999,OK,460000,0.31
11941,Germany,Food & Refreshment,9.4,10,Premium,55,14.57,55.00000000000001,OK,460000,0.31
11942,Spain,Personal Care,1.77,2,Value,15,2.0355,14.99999999999999,OK,410000,0.3
11943,France,Personal Care,6.18,7,Standard,30,8.034,30.00000000000003,OK,430000,0.29
11944,France,Home Care,10.84,4,Standard,25,13.55,25.0,OK,430000,0.29
11945,UK,Home Care,10.06,2,Value,10,11.066,10.00000000000001,OK,520000,0.32
11946,Spain,Home Care,9.56,3,Value,10,10.516,10.00000000000001,OK,410000,0.3
11947,UK,Personal Care,4.6,6,Standard,30,5.98,30.0,OK,520000,0.32
11948,France,Food & Refreshment,5.98,10,Premium,55,9.269,54.99999999999999,OK,430000,0.29
11949,Spain,Food & Refreshment,1.99,9,Premium,55,3.0845,55.00000000000001,OK,410000,0.3
11950,Germany,Home Care,10.93,8,Premium,50,16.395,50.0,OK,460000,0.31
11951,Spain,Personal Care,7.81,10,Premium,60,12.496,60.00000000000001,OK,410000,0.3
11952,Germany,Food & Refreshment,10.78,9,Premium,55,16.709,55.00000000000001,OK,460000,0.31
11953,Germany,Home Care,4.11,4,Standard,25,5.1375,25.0,OK,460000,0.31
11954,Spain,Food & Refreshment,5.2,4,Standard,28,6.656000000000001,28.0,OK,410000,0.3
11955,Germany,Food & Refreshment,5.35,9,Premium,55,8.2925,55.00000000000003,OK,460000,0.31
11956,UK,Personal Care,0.87,8,Premium,60,1.392,60.00000000000001,OK,520000,0.32
11957,France,Personal Care,5.45,2,Value,15,6.2675,14.99999999999999,OK,430000,0.29
11958,Germany,Food & Refreshment,12.15,8,Premium,55,18.8325,54.99999999999999,OK,460000,0.31
11959,UK,Home Care,13.51,1,Value,10,14.861,10.00000000000001,OK,520000,0.32
11960,Germany,Personal Care,8.01,9,Premium,60,12.816,60.00000000000001,OK,460000,0.31
11961,France,Food & Refreshment,7.1,9,Premium,55,11.005,55.00000000000001,OK,430000,0.29
11962,UK,Personal Care,0.95,8,Premium,60,1.52,60.00000000000001,OK,520000,0.32
11963,France,Personal Care,13.25,5,Standard,30,17.225,30.0,OK,430000,0.29
11964,France,Personal Care,0.69,5,Standard,30,0.8969999999999999,30.0,OK,430000,0.29
11965,UK,Food & Refreshment,14.2,3,Value,12,15.904,12.00000000000001,OK,520000,0.32
11966,UK,Home Care,7.59,5,Standard,25,9.4875,25.00000000000002,OK,520000,0.32
11967,UK,Home Care,5.46,4,Standard,25,6.825,25.0,OK,520000,0.32
11968,Spain,Home Care,13.9,1,Value,10,15.29,10.00000000000001,OK,410000,0.3
11969,UK,Personal Care,0.85,9,Premium,60,1.36,60.00000000000001,OK,520000,0.32
11970,UK,Food & Refreshment,8.93,10,Premium,55,13.8415,55.00000000000001,OK,520000,0.32
11971,UK,Personal Care,8.46,4,Standard,30,10.998,30.0,OK,520000,0.32
11972,UK,Home Care,3.68,3,Value,10,4.048000000000001,10.00000000000003,OK,520000,0.32
11973,Germany,Home Care,6.72,6,Standard,25,8.4,25.0,OK,460000,0.31
11974,Spain,Food & Refreshment,9.96,1,Value,12,11.1552,12.00000000000001,OK,410000,0.3
